Date,advertiser_id,advertiser_name,advertiser_type,placement_group,placement,view_id,campaign_name,campaign_id,offer_type,Ads_Impressions,Ads_Clicks,Ads_Revenue
04-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | CC,66558,1P,4,4,4
04-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | Clicker,66561,1P,2,3,3
04-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | Credit Card,66570,1P,1,1,1
04-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | Salaried,66571,1P,1,5,5
04-07-2026,1953,Bank of Baroda,EXTERNAL,,,346688,BOB_1stJune_30thJune_NEW_ETERNA,66736,1P,0,7,210
04-07-2026,1953,Bank of Baroda,EXTERNAL,HomePage,HomePage ATF,324724,BOB_1stJune_30thJune_NEW_ETERNA,66736,1P,370,266,6052
04-07-2026,1953,Bank of Baroda,EXTERNAL,HomePage,HomePage ATF,324724,BOB_2ndJune_30thJune_ETIHAD,66226,1P,222,126,1948
04-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | BFSI Clicker | July26,66920,1P,205287,940,940
04-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | ML | July26,66896,1P,207349,424,424
04-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | NSDL | July26,66922,1P,217871,250,250
04-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | Premium CC | July26,66919,1P,203513,493,493
04-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | Travel  | July26,66921,1P,105926,194,194
04-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324725,HSBC | Performance | ML | July26,66896,1P,1,0,0
04-07-2026,2162,OPPO MOBILES INDIA PRIVATE LIMITED,EXTERNAL,,,346781,Oppo_Jul26_Lychee_GIF_2nd,66916,1P,0,1,0
04-07-2026,2162,OPPO MOBILES INDIA PRIVATE LIMITED,EXTERNAL,,,346781,Oppo_Jul26_Lychee_GIF_3rd-31st,66925,1P,213,7,16.3584
04-07-2026,2162,OPPO MOBILES INDIA PRIVATE LIMITED,EXTERNAL,,,351812,Oppo_Jul26_Lychee_GIF_2nd,66916,1P,0,18,0
04-07-2026,2162,OPPO MOBILES INDIA PRIVATE LIMITED,EXTERNAL,,,351812,Oppo_Jul26_Lychee_GIF_3rd-31st,66925,1P,334055,4569,25655.424
04-07-2026,2338,LIC Of India,EXTERNAL,,,346688,LIC_1stJuly_16thJuly,66862,1P,80470,71,2816.44
04-07-2026,2338,LIC Of India,EXTERNAL,HomePage,HomePage ATF,324724,LIC_1stJuly_16thJuly,66862,1P,325029,709,11376.005
04-07-2026,2338,LIC Of India,EXTERNAL,HomePage,HomePage ATF,324725,LIC_1stJuly_16thJuly,66862,1P,1,0,0.035
04-07-2026,2338,LIC Of India,EXTERNAL,Post Transaction,P2M BTF,318401,LIC_1stJuly_16thJuly,66862,1P,101,1,3.535
04-07-2026,2556,Zomato,EXTERNAL,,,346688,Zomato_Delivery_1P_May,65978,1P,0,18,180
04-07-2026,2556,Zomato,EXTERNAL,,,352410,Zomato_Delivery_1P_May_icon,66053,1P,0,1,10
04-07-2026,2556,Zomato,EXTERNAL,HomePage,HomePage ATF,324724,Zomato_Delivery_1P_May,65978,1P,0,17,170
04-07-2026,2599,Amazon,EXTERNAL,,,346781,AmazonSpecial_Takeover_RB_Kar_Slot14thJuly,66986,1P,41,2,50000
04-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P0_English,66382,1P,0,2,0
04-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Special_Takeover_RB_4thJuly,66983,1P,208588,4748,100000
04-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Takeover_RB_4thJuly,66979,1P,836789,17917,500000
04-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Takeover_RB_Kar_Slot14thJuly,66980,1P,66436,1342,50000
04-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_DelhiNcr,66391,1P,0,1,0
04-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Mumbai,66399,1P,0,1,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,AmazonSpecial_Takeover_RB_Kar_Slot14thJuly,66986,1P,1448,19,50000
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P0_English,66382,1P,0,69,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P0_Hinglish,66384,1P,0,101,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P1_English,66388,1P,2,21,0.036
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P1_Hinglish,66389,1P,0,23,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Special_Takeover_RB_4thJuly,66983,1P,7586811,110270,100000
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Takeover_RB_4thJuly,66979,1P,31175379,483663,500000
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Takeover_RB_Kar_Slot14thJuly,66980,1P,2148803,21764,50000
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Amr,66394,1P,0,3,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_BLR,66390,1P,1,12,0.018
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Chennai,66395,1P,0,6,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_DelhiNcr,66391,1P,0,40,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_HYD,66396,1P,0,9,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Koc,66398,1P,0,8,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Mumbai,66399,1P,0,15,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Pune,66401,1P,0,14,0
04-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Vizag,66402,1P,0,3,0
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_ATF_4thJuly,66982,1P,48223318,122366,350000
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Special_4th_July_ATF,66984,1P,1077726,3261,50000
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Amr,66394,1P,19,6,0.342
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_BLR,66390,1P,9,1,0.162
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Chennai,66395,1P,4,2,0.072
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_DelhiNcr,66391,1P,33,15,0.594
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_HYD,66396,1P,3,1,0.054
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Jal,66397,1P,7,0,0.126
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Koc,66398,1P,9,3,0.162
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Mangalore,66434,1P,10,5,0.18
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Mumbai,66399,1P,16,8,0.288
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Pune,66401,1P,16,10,0.288
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Vizag,66402,1P,6,2,0.108
04-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324725,Amazon_ATF_4thJuly,66982,1P,17,0,350000
04-07-2026,3172,Flipkart,EXTERNAL,,,346781,Flipkart_Goat_1P_Mobile_June,66961,1P,23861,245,1073.745
04-07-2026,3172,Flipkart,EXTERNAL,,,351812,Flipkart_Goat_1P_Mobile_June,66961,1P,3391216,10128,152604.72
04-07-2026,3189,TATA MOTORS LIMITED,EXTERNAL,,,346688,Tata_19thJune_30thJune,66591,1P,3292,6,493.8
04-07-2026,3189,TATA MOTORS LIMITED,EXTERNAL,HomePage,HomePage ATF,324724,Tata_19thJune_30thJune,66591,1P,20072,67,3010.8
04-07-2026,3189,TATA MOTORS LIMITED,EXTERNAL,Post Transaction,P2M BTF,318401,Tata_19thJune_30thJune,66591,1P,7,0,1.05
04-07-2026,3240,Boat,EXTERNAL,HomePage,HomePage ATF,324724,Boat | July26 | 500 Off | ML,66923,1P,75,69,69
04-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico NSA_2nd - 31st July_7034,66930,1P,1982,150,63.424
04-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,NHO_1st - 29th July_6978,66805,1P,287,50,9.184
04-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Gujarat PTS,66948,1P,2,0,0.002
04-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Hindi PTS,66946,1P,5,0,0.005
04-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Kannada PTS,66947,1P,12,1,0.012
04-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Gujarat PTS,66948,1P,5123,100,5.123
04-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Hindi PTS,66946,1P,36000,607,36
04-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Kannada PTS,66947,1P,269,4,0.269
04-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Tamil PTS,66949,1P,3203,27,3.203
04-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Gujarat CB,66726,1P,1282,1,1.282
04-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Hindi CB,66722,1P,31379,26,31.379
04-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Kannada CB,66725,1P,829,1,0.829
04-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Tamil CB,66728,1P,1353,0,1.353
04-07-2026,4054,Axis Bank Limited,EXTERNAL,HomePage,HomePage ATF,324724,Axis Bank | CPM | Tier 2 | July26,66978,1P,160446,436,8022.3
04-07-2026,4228,Google,EXTERNAL,,,346781,Google_1P_June/July_PTS,66465,1P,2354,52,120.054
04-07-2026,4228,Google,EXTERNAL,,,346781,Google_1P_June/July_Tier2,66663,1P,235,21,11.985
04-07-2026,4228,Google,EXTERNAL,,,351812,Google_1P_June/July_PTS,66465,1P,698445,12176,35621.18217
04-07-2026,4228,Google,EXTERNAL,,,351812,Google_1P_June/July_Tier2,66663,1P,689786,10453,35179.1118
04-07-2026,4228,Google,EXTERNAL,HomePage,HomePage ATF,324724,Google_1P_June/July_ATF,66464,1P,643897,1862,32838.747
04-07-2026,4228,Google,EXTERNAL,HomePage,HomePage ATF,324724,Google_1P_June/July_Tier2,66663,1P,612674,2037,31246.374
04-07-2026,4240,Snitch,EXTERNAL,,,346781,Snitch_Bday_July_New,66985,1P,153,0,9.18
04-07-2026,4240,Snitch,EXTERNAL,,,346781,Snitch_bday_june_july,66746,1P,0,2,0
04-07-2026,4240,Snitch,EXTERNAL,,,351812,Snitch_Bday_July_New,66985,1P,3855353,65037,231321.18
04-07-2026,4240,Snitch,EXTERNAL,,,351812,Snitch_bday_june_july,66746,1P,73,368,4.38
04-07-2026,4241,Delta Exchange,EXTERNAL,,,346688,Deltha Exchange | BFSI ML | June,66599,1P,103579,270,270
04-07-2026,4241,Delta Exchange,EXTERNAL,,,346688,Deltha Exchange | Gaming | June,66600,1P,103897,326,326
04-07-2026,4241,Delta Exchange,EXTERNAL,Post Transaction,P2M BTF,318401,Deltha Exchange | BFSI ML | June,66599,1P,320,0,0
04-07-2026,4241,Delta Exchange,EXTERNAL,Post Transaction,P2M BTF,318401,Deltha Exchange | Gaming | June,66600,1P,304,0,0
04-07-2026,4286,Center Fruit,EXTERNAL,,,346781,Perfetti_Banner_23th June - 7th July_6785,66634,1P,0,3,0
04-07-2026,4286,Center Fruit,EXTERNAL,HomePage,HomePage ATF,324724,Perfetti_Banner_23th June - 7th July_6785,66634,1P,127432,519,15291.84
04-07-2026,4286,Center Fruit,EXTERNAL,Post Transaction,P2M BTF,318401,Perfetti_Banner_23th June - 7th July_6785,66634,1P,79,1,9.48
04-07-2026,4353,Grab,EXTERNAL,,,346688,Grab_Banner_1stJuly_30thSpet_Malaysia,66968,1P,2587,5,439.79
04-07-2026,4353,Grab,EXTERNAL,,,346688,Grab_Banner_3rdJuly_30thSept,66963,1P,22710,44,3860.7
04-07-2026,4353,Grab,EXTERNAL,,,346781,Grab_PTS Takeover_3rdJuly_31stJuly,66967,1P,4,0,1
04-07-2026,4353,Grab,EXTERNAL,,,351812,Grab_PTS Takeover_3rdJuly_31stJuly,66967,1P,23295,537,5823.75
04-07-2026,4353,Grab,EXTERNAL,,,351812,Grab_PTS Takeover_Malayisa_3rdJuly_30Spet,66972,1P,6992,116,1748
04-07-2026,4353,Grab,EXTERNAL,HomePage,HomePage ATF,324724,Grab_Banner_1stJuly_30thSpet_Malaysia,66968,1P,14247,52,2421.99
04-07-2026,4353,Grab,EXTERNAL,HomePage,HomePage ATF,324724,Grab_Banner_3rdJuly_30thSept,66963,1P,83195,265,14143.15
04-07-2026,4353,Grab,EXTERNAL,Post Transaction,P2M BTF,318401,Grab_Banner_1stJuly_30thSpet_Malaysia,66968,1P,13,0,2.21
04-07-2026,4353,Grab,EXTERNAL,Post Transaction,P2M BTF,318401,Grab_Banner_3rdJuly_30thSept,66963,1P,31,0,5.27
04-07-2026,4353,Grab,EXTERNAL,Travel,Bus Home,262592,Grab_Travel_1stJuly_30thSpet_Malaysia,66969,1P,3587,2,645.66
04-07-2026,4353,Grab,EXTERNAL,Travel,Bus Home,262592,Grab_Travel_3rdJuly_30Spet,66964,1P,20060,28,3610.8
04-07-2026,4353,Grab,EXTERNAL,Travel,Domestic Flights Home,263318,Grab_Travel_1stJuly_30thSpet_Malaysia,66969,1P,2566,0,461.88
04-07-2026,4353,Grab,EXTERNAL,Travel,Domestic Flights Home,263318,Grab_Travel_3rdJuly_30Spet,66964,1P,17551,15,3159.18
04-07-2026,4391,Amazon RB,EXTERNAL,,,351812,Amazon_RB_4th_Slot2,66981,1P,1512100,20195,450000
04-07-2026,4445,Delhi DIPR,EXTERNAL,HomePage,HomePage ATF,324724,Delhi_1stJune to 18th Aug,66197,1P,0,1,0
04-07-2026,4479,ACC,EXTERNAL,HomePage,HomePage ATF,324724,ACC_05thJune_04thJuly_Banner_Camp,66326,1P,5690,22,142.26
04-07-2026,4479,ACC,EXTERNAL,HomePage,HomePage ATF,324724,Ambuja_05thJune_04thJuly_Banner_Camp,66327,1P,7133,17,178.335
04-07-2026,4479,ACC,EXTERNAL,Post Transaction,P2M BTF,318401,ACC_05thJune_04thJuly_Banner_Camp,66326,1P,3,0,0.075
04-07-2026,4479,ACC,EXTERNAL,Post Transaction,P2M BTF,318401,Ambuja_05thJune_04thJuly_Banner_Camp,66327,1P,10,0,0.25
04-07-2026,4494,Magnite Fallback,INTERNAL,,,346703,Fallback: Magnite_OA Test MP_Raj_Guj_Maha PTS Dynamic Banner1,66337,1P,0,1,0
04-07-2026,4494,Magnite Fallback,INTERNAL,,,346703,Fallback: Magnite_OA Test South_31May PTS Dynamic Banner1,66265,1P,0,5,0
04-07-2026,4494,Magnite Fallback,INTERNAL,,,346703,Fallback: Magnite_OA Test WB_Bh_Odh_Jhk_Chtt_31May PTS Dynamic Banner,66264,1P,0,2,0
04-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Magnite_Fallback_HYD,66999,1P,72,1,0.072
04-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Magnite_Fallback_Oppo_Lychee,66917,1P,94,10,0.094
04-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Zomato_1P_Delhi_March,64359,1P,0,1,0
04-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Zomato_1P_Mumbai_March,64360,1P,0,1,0
04-07-2026,4494,Magnite Fallback,INTERNAL,,,351812,Magnite_Fallback_HYD,66999,1P,100150,2521,100.143
04-07-2026,4494,Magnite Fallback,INTERNAL,,,351812,Magnite_Fallback_Oppo_Lychee,66917,1P,10661,793,10.7368
04-07-2026,4494,Magnite Fallback,INTERNAL,,,351812,test fallbacktakeover,66918,1P,0,1,0
04-07-2026,4576,ULTRAVIOLETTE AUTOMOTIVE,EXTERNAL,,,351812,PTS Takeover_July26,66892,1P,0,8,64
04-07-2026,4576,ULTRAVIOLETTE AUTOMOTIVE,EXTERNAL,HomePage,HomePage ATF,324724,ATF_July26,66893,1P,360928,1438,11504
04-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10_PTS Takeover,66879,1P,6,0,0.34414482
04-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20_PTS Takeover,66883,1P,1,0,0.008563273
04-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA WL_ Exc NCR_pts_PTS Takeover Slot 1,66878,1P,8,0,0.32606813
04-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10_PTS Takeover,66879,1P,224,8,7.382034412
04-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20_PTS Takeover,66883,1P,277,6,9.800392013
04-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 21_30_PTS Takeover,66889,1P,166,2,6.154734814
04-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA WL_ Exc NCR_pts_PTS Takeover Slot 1,66878,1P,851,28,58.28192668
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,0,9,0
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,0,4,0
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,1,5,0.06
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Haryana,66020,1P,3,0,0.18
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Hyderabad,66010,1P,0,1,0
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,0,3,0
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Kerala,66011,1P,1,1,0.06
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Madhya Pradesh,66017,1P,0,5,0
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Mumbai,66001,1P,0,3,0
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Punjab,66019,1P,0,1,0
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Rajasthan,66016,1P,2,4,0.12
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_TN - Chennai,66007,1P,0,3,0
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_UP - Lucknow,66005,1P,9,10,0.54
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_West Bengal,66014,1P,0,2,0
04-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_27May_30Jun_6725_Odisha,66021,1P,0,3,0
04-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,35532,57,2131.92
04-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Bangalore,66012,1P,2267,0,136.02
04-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,12773,27,766.38
04-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Chennai,66008,1P,5994,2,359.64
04-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Chhattisgarh,66018,1P,5374,6,322.44
04-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,21221,32,1273.26
04-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Haryana,66020,1P,7912,7,474.72
04-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Hyderabad,66010,1P,1613,2,96.78
04-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,12906,24,774.36
